sym,dir,entry,exit,qty,gross,net,reason,entry_t,exit_t,exit_date,year,month
ASHOKLEY,LONG,111.25,112.9325,5602,9425.365000000025,9203.011198907536,TSL,2024-05-27 13:25:00+05:30,2024-05-27 14:55:00+05:30,2024-05-27,2024,2024-05
ASHOKLEY,LONG,113.1,113.9,5510,4408.000000000063,4187.096925980063,EOD,2024-05-27 15:00:00+05:30,2024-05-27 15:15:00+05:30,2024-05-27,2024,2024-05
SUNTV,LONG,669.8,669.4,1142,-456.79999999997403,-726.263875206374,TIME_EXIT,2024-06-03 10:20:00+05:30,2024-06-03 12:05:00+05:30,2024-06-03,2024,2024-06
ASHOKLEY,LONG,117.3,118.4,6521,7173.100000000056,6901.451649867856,TIME_EXIT,2024-06-03 12:10:00+05:30,2024-06-03 13:55:00+05:30,2024-06-03,2024,2024-06
ASHOKLEY,LONG,118.45,118.4,6458,-322.8999999999817,-592.4157702697817,EOD,2024-06-03 14:00:00+05:30,2024-06-03 15:15:00+05:30,2024-06-03,2024,2024-06
APOLLOTYRE,LONG,457.85,468.7,1731,18781.34999999994,18496.642562780642,TIME_EXIT,2024-06-05 10:10:00+05:30,2024-06-05 11:55:00+05:30,2024-06-05,2024,2024-06
APOLLOTYRE,LONG,469.15,470.2,1690,1774.500000000019,1494.545765661019,TIME_EXIT,2024-06-05 12:00:00+05:30,2024-06-05 13:45:00+05:30,2024-06-05,2024,2024-06
ASHOKLEY,LONG,109.4,111.88775,7248,18031.211999999938,17746.580811011627,TSL,2024-06-05 13:50:00+05:30,2024-06-05 14:55:00+05:30,2024-06-05,2024,2024-06
APOLLOTYRE,LONG,471.35,469.8,1682,-2607.100000000019,-2885.781497031819,EOD,2024-06-05 15:00:00+05:30,2024-06-05 15:15:00+05:30,2024-06-05,2024,2024-06
SRF,LONG,2301.1,2304.75,420,1533.0000000000382,1191.9297507180381,TIME_EXIT,2024-06-06 10:15:00+05:30,2024-06-06 12:00:00+05:30,2024-06-06,2024,2024-06
CUMMINSIND,LONG,3539.6,3497.1248,273,-11595.729599999962,-11932.988774781074,SL,2024-06-06 12:05:00+05:30,2024-06-06 13:05:00+05:30,2024-06-06,2024,2024-06
BALKRISIND,LONG,3132.3,3108.75,308,-7253.400000000056,-7591.351391408456,TIME_EXIT,2024-06-06 13:30:00+05:30,2024-06-06 15:15:00+05:30,2024-06-06,2024,2024-06
ZEEL,LONG,157.72,161.04075,5551,18433.483250000023,18119.634070701868,TSL,2024-06-10 10:25:00+05:30,2024-06-10 11:20:00+05:30,2024-06-10,2024,2024-06
BATAINDIA,LONG,1496.1,1491.3,585,-2807.9999999999736,-3115.6687881539738,TIME_EXIT,2024-06-10 11:25:00+05:30,2024-06-10 13:10:00+05:30,2024-06-10,2024,2024-06
SRF,LONG,2362.35,2355.0,370,-2719.4999999999663,-3026.7891518069664,TIME_EXIT,2024-06-10 13:15:00+05:30,2024-06-10 15:00:00+05:30,2024-06-10,2024,2024-06
ASHOKLEY,LONG,116.5,117.0,8029,4014.5,3683.674922641,TIME_EXIT,2024-06-11 10:25:00+05:30,2024-06-11 12:10:00+05:30,2024-06-11,2024,2024-06
AUBANK,LONG,672.3,676.1,1391,5285.800000000095,4954.684776485695,TIME_EXIT,2024-06-11 12:15:00+05:30,2024-06-11 14:00:00+05:30,2024-06-11,2024,2024-06
ASHOKLEY,LONG,117.5,118.9,7961,11145.400000000045,10812.520128029646,EOD,2024-06-11 14:05:00+05:30,2024-06-11 15:15:00+05:30,2024-06-11,2024,2024-06
TVSMOTOR,LONG,2440.75,2439.9,423,-359.5499999999615,-723.3316610786616,TIME_EXIT,2024-06-13 10:35:00+05:30,2024-06-13 12:20:00+05:30,2024-06-13,2024,2024-06
SHRIRAMFIN,LONG,528.8,529.05,1952,488.0,124.05316415680005,TIME_EXIT,2024-06-13 12:25:00+05:30,2024-06-13 14:10:00+05:30,2024-06-13,2024,2024-06
BEL,LONG,293.0,302.4,3524,33125.59999999992,32752.200623550318,EOD,2024-06-13 14:15:00+05:30,2024-06-13 15:15:00+05:30,2024-06-13,2024,2024-06
RBLBANK,SHORT,228.5,229.64249999999998,5222,-5966.1349999999165,-6388.397905560427,SL,2024-07-25 12:10:00+05:30,2024-07-25 15:00:00+05:30,2024-07-25,2024,2024-07
RECLTD,LONG,631.5,636.15,1839,8551.349999999959,8139.589828812858,TIME_EXIT,2024-07-29 09:35:00+05:30,2024-07-29 11:20:00+05:30,2024-07-29,2024,2024-07
ASHOKLEY,LONG,129.05,128.4,9000,-5850.000000000051,-6257.6809533000505,TIME_EXIT,2024-07-29 11:25:00+05:30,2024-07-29 13:10:00+05:30,2024-07-29,2024,2024-07
MANAPPURAM,LONG,215.5,212.914,5389,-13935.954000000069,-14341.278072564464,SL,2024-07-29 13:15:00+05:30,2024-07-29 14:15:00+05:30,2024-07-29,2024,2024-07
TORNTPOWER,LONG,1575.0,1589.1,737,10391.699999999933,9979.608154975733,EOD,2024-07-29 14:20:00+05:30,2024-07-29 15:15:00+05:30,2024-07-29,2024,2024-07
CUMMINSIND,SHORT,3519.05,3536.64525,326,-5736.051499999951,-6142.02987173219,SL,2024-08-02 12:15:00+05:30,2024-08-02 13:35:00+05:30,2024-08-02,2024,2024-08
GMRAIRPORT,SHORT,98.49,97.85,11667,7466.8800000000065,7064.020673595726,EOD,2024-08-02 15:00:00+05:30,2024-08-02 15:15:00+05:30,2024-08-02,2024,2024-08
EXIDEIND,SHORT,485.85,485.5,2374,830.900000000054,424.61690401265395,EOD,2024-08-05 14:30:00+05:30,2024-08-05 15:15:00+05:30,2024-08-05,2024,2024-08
PAGEIND,LONG,42199.95,41693.550599999995,27,-13672.783800000056,-14070.453626773917,SL,2024-08-06 10:25:00+05:30,2024-08-06 10:40:00+05:30,2024-08-06,2024,2024-08
MFSL,LONG,1082.2,1076.85,1068,-5713.800000000146,-6119.524917980546,TIME_EXIT,2024-08-06 11:30:00+05:30,2024-08-06 13:15:00+05:30,2024-08-06,2024,2024-08
GODREJPROP,LONG,2984.95,2949.1306,387,-13862.107799999945,-14265.284072526581,SL,2024-08-06 13:20:00+05:30,2024-08-06 14:15:00+05:30,2024-08-06,2024,2024-08
JINDALSTEL,LONG,943.2,940.8,1042,-2500.8000000000948,-2846.4791069280946,TIME_EXIT,2024-08-07 10:50:00+05:30,2024-08-07 12:35:00+05:30,2024-08-07,2024,2024-08
APOLLOTYRE,LONG,525.25,522.5,1872,-5148.0,-5493.081281688,TIME_EXIT,2024-08-07 12:40:00+05:30,2024-08-07 14:25:00+05:30,2024-08-07,2024,2024-08
AUBANK,LONG,633.1,632.15,1553,-1475.3500000000706,-1821.4600384145706,EOD,2024-08-07 14:30:00+05:30,2024-08-07 15:15:00+05:30,2024-08-07,2024,2024-08
TVSMOTOR,LONG,2576.15,2578.15,362,724.0,395.1079148084,TIME_EXIT,2024-08-09 11:00:00+05:30,2024-08-09 12:45:00+05:30,2024-08-09,2024,2024-08
EXIDEIND,LONG,497.35,493.7,1875,-6843.750000000064,-7170.463644937564,TIME_EXIT,2024-08-09 12:50:00+05:30,2024-08-09 14:35:00+05:30,2024-08-09,2024,2024-08
SUNTV,LONG,912.55,913.6,1022,1073.1000000000697,744.0869166822696,EOD,2024-08-09 14:40:00+05:30,2024-08-09 15:15:00+05:30,2024-08-09,2024,2024-08
BATAINDIA,LONG,1398.8,1404.0,645,3354.000000000029,3035.048639844029,TIME_EXIT,2024-08-16 10:15:00+05:30,2024-08-16 12:00:00+05:30,2024-08-16,2024,2024-08
ASHOKLEY,LONG,126.1,126.55,7157,3220.6500000000206,2901.641046872721,TIME_EXIT,2024-08-16 12:05:00+05:30,2024-08-16 13:50:00+05:30,2024-08-16,2024,2024-08
AUBANK,LONG,612.85,613.55,1472,1030.3999999998996,712.1527662590996,EOD,2024-08-16 13:55:00+05:30,2024-08-16 15:15:00+05:30,2024-08-16,2024,2024-08
GLENMARK,LONG,1613.45,1638.0,580,14238.999999999975,13905.099493933974,TIME_EXIT,2024-08-19 10:45:00+05:30,2024-08-19 12:30:00+05:30,2024-08-19,2024,2024-08
GLENMARK,LONG,1634.25,1614.639,572,-11217.49200000006,-11543.750219666868,SL,2024-08-19 12:35:00+05:30,2024-08-19 13:50:00+05:30,2024-08-19,2024,2024-08
IRCTC,LONG,938.5,938.5,997,0.0,-329.78387339400007,EOD,2024-08-19 14:10:00+05:30,2024-08-19 15:15:00+05:30,2024-08-19,2024,2024-08
RBLBANK,SHORT,219.15,216.85,4316,9926.800000000048,9596.274090624049,EOD,2024-09-04 12:00:00+05:30,2024-09-04 15:15:00+05:30,2024-09-04,2024,2024-09
BHARATFORG,LONG,1579.0,1588.45,629,5944.050000000028,5592.296504012728,TIME_EXIT,2024-09-12 11:00:00+05:30,2024-09-12 12:45:00+05:30,2024-09-12,2024,2024-09
APOLLOTYRE,LONG,524.55,518.2553999999999,1894,-11921.972400000113,-12268.720272888351,SL,2024-09-12 12:50:00+05:30,2024-09-12 13:25:00+05:30,2024-09-12,2024,2024-09
BANKBARODA,LONG,236.5,237.45,4202,3991.8999999999523,3640.500133034552,TIME_EXIT,2024-09-12 13:30:00+05:30,2024-09-12 15:15:00+05:30,2024-09-12,2024,2024-09
JINDALSTEL,LONG,1040.25,1027.767,940,-11734.01999999995,-12075.30131981143,SL,2024-09-19 09:45:00+05:30,2024-09-19 09:55:00+05:30,2024-09-19,2024,2024-09
ASHOKLEY,LONG,118.4,117.95,8266,-3719.7000000000235,-4063.5781238166237,TIME_EXIT,2024-09-19 12:40:00+05:30,2024-09-19 14:25:00+05:30,2024-09-19,2024,2024-09
APOLLOTYRE,LONG,514.45,519.4,1902,9414.89999999987,9067.33660330967,EOD,2024-09-19 14:30:00+05:30,2024-09-19 15:15:00+05:30,2024-09-19,2024,2024-09
TVSMOTOR,SHORT,2751.75,2723.55,342,9644.399999999938,9315.468429512337,EOD,2024-10-03 13:05:00+05:30,2024-10-03 15:15:00+05:30,2024-10-03,2024,2024-10
SUNTV,LONG,758.5,753.4,1305,-6655.50000000003,-7002.46699166703,TIME_EXIT,2024-11-06 10:40:00+05:30,2024-11-06 12:25:00+05:30,2024-11-06,2024,2024-11
BALKRISIND,LONG,2854.4,2874.7,346,7023.799999999906,6673.700115696305,TIME_EXIT,2024-11-06 12:30:00+05:30,2024-11-06 14:15:00+05:30,2024-11-06,2024,2024-11
APOLLOTYRE,LONG,489.65,489.95,2021,606.3000000000229,257.34607701842293,EOD,2024-11-06 14:20:00+05:30,2024-11-06 15:15:00+05:30,2024-11-06,2024,2024-11
MGL,LONG,1196.0,1181.648,827,-11869.104000000074,-12214.31420742257,SL,2024-11-25 10:35:00+05:30,2024-11-25 11:45:00+05:30,2024-11-25,2024,2024-11
ASHOKLEY,LONG,116.1,116.7,8524,5114.400000000072,4764.136797292872,TIME_EXIT,2024-11-25 11:50:00+05:30,2024-11-25 13:35:00+05:30,2024-11-25,2024,2024-11
APOLLOTYRE,LONG,505.5,503.6,1957,-3718.2999999999556,-4065.903624966156,EOD,2024-11-25 13:40:00+05:30,2024-11-25 15:15:00+05:30,2024-11-25,2024,2024-11
APOLLOTYRE,SHORT,450.65,441.63699999999994,2068,18638.88400000007,18315.753336033456,PARTIAL_PROFIT,2025-01-13 11:05:00+05:30,2025-01-13 14:05:00+05:30,2025-01-13,2025,2025-01
SHRIRAMFIN,LONG,525.4,534.56375,1948,17850.9850000001,17485.14829296909,TSL,2025-01-14 10:20:00+05:30,2025-01-14 11:25:00+05:30,2025-01-14,2025,2025-01
ASHOKLEY,LONG,104.4,104.65,9805,2451.25,2089.7637183335,TIME_EXIT,2025-01-14 11:30:00+05:30,2025-01-14 13:15:00+05:30,2025-01-14,2025,2025-01
ASHOKLEY,LONG,104.5,104.9,9795,3918.0000000000555,3556.1166295020557,TIME_EXIT,2025-01-14 13:20:00+05:30,2025-01-14 15:05:00+05:30,2025-01-14,2025,2025-01
ESCORTS,LONG,3536.4,3550.0,322,4379.199999999971,3976.6021356991705,TIME_EXIT,2025-01-16 11:00:00+05:30,2025-01-16 12:45:00+05:30,2025-01-16,2025,2025-01
CONCOR,LONG,619.4,620.7,1839,2390.7000000001253,1988.5458936787254,TIME_EXIT,2025-01-16 12:50:00+05:30,2025-01-16 14:35:00+05:30,2025-01-16,2025,2025-01
BALKRISIND,LONG,2721.45,2725.5,418,1692.900000000076,1291.478000927476,EOD,2025-01-16 14:40:00+05:30,2025-01-16 15:15:00+05:30,2025-01-16,2025,2025-01
ASHOKLEY,LONG,100.2,101.58949999999999,11732,16301.613999999812,15882.624374458248,TSL,2025-01-28 10:40:00+05:30,2025-01-28 11:40:00+05:30,2025-01-28,2025,2025-01
ASHOKLEY,LONG,101.4,102.83324999999999,11593,16615.667249999846,16196.593443975147,TSL,2025-01-28 11:45:00+05:30,2025-01-28 13:25:00+05:30,2025-01-28,2025,2025-01
ASHOKLEY,LONG,102.8,102.55,11435,-2858.75,-3272.2454215585,TIME_EXIT,2025-01-28 13:30:00+05:30,2025-01-28 15:15:00+05:30,2025-01-28,2025,2025-01
CUMMINSIND,LONG,2800.25,2821.5,471,10008.75,9541.0300366995,TIME_EXIT,2025-02-04 10:20:00+05:30,2025-02-04 12:05:00+05:30,2025-02-04,2025,2025-02
ASHOKLEY,LONG,105.15,105.25,12550,1254.9999999999286,789.5336724799286,TIME_EXIT,2025-02-04 12:10:00+05:30,2025-02-04 13:55:00+05:30,2025-02-04,2025,2025-02
APOLLOTYRE,LONG,421.5,421.7,3130,625.9999999999644,160.83266118396443,EOD,2025-02-04 14:00:00+05:30,2025-02-04 15:15:00+05:30,2025-02-04,2025,2025-02
GODREJPROP,LONG,2007.0,1982.916,683,-16449.37200000004,-16927.798267061968,SL,2025-03-17 11:35:00+05:30,2025-03-17 13:05:00+05:30,2025-03-17,2025,2025-03
VOLTAS,LONG,1446.0,1454.8,948,8342.399999999958,7856.868167001558,TIME_EXIT,2025-03-17 13:10:00+05:30,2025-03-17 14:55:00+05:30,2025-03-17,2025,2025-03
CASTROLIND,LONG,235.16,236.3,5834,6650.760000000087,6165.319219293447,EOD,2025-03-17 15:00:00+05:30,2025-03-17 15:15:00+05:30,2025-03-17,2025,2025-03
BATAINDIA,LONG,1226.6,1234.3,1106,8516.20000000005,8035.61915087965,TIME_EXIT,2025-03-18 10:15:00+05:30,2025-03-18 12:00:00+05:30,2025-03-18,2025,2025-03
ASHOKLEY,LONG,101.3,101.3,13401,0.0,-478.4610972276,TIME_EXIT,2025-03-18 12:05:00+05:30,2025-03-18 13:50:00+05:30,2025-03-18,2025,2025-03
ASHOKLEY,LONG,101.3,101.95,13401,8710.650000000076,8229.695688265576,EOD,2025-03-18 13:55:00+05:30,2025-03-18 15:15:00+05:30,2025-03-18,2025,2025-03
PAGEIND,LONG,41573.0,42090.0,34,17578.0,17074.784161508,TIME_EXIT,2025-03-20 10:45:00+05:30,2025-03-20 12:30:00+05:30,2025-03-20,2025,2025-03
ASHOKLEY,LONG,104.35,104.0,13766,-4818.099999999922,-5323.011923618522,TIME_EXIT,2025-03-20 12:35:00+05:30,2025-03-20 14:20:00+05:30,2025-03-20,2025,2025-03
BHARATFORG,LONG,1195.0,1194.05,1202,-1141.9000000000547,-1647.8316868106544,EOD,2025-03-20 14:25:00+05:30,2025-03-20 15:15:00+05:30,2025-03-20,2025,2025-03
LICHSGFIN,LONG,575.3,583.4,2584,20930.40000000006,20400.46277293926,TIME_EXIT,2025-03-24 10:40:00+05:30,2025-03-24 12:25:00+05:30,2025-03-24,2025,2025-03
ASHOKLEY,LONG,106.35,107.1,13982,10486.5,9959.4074071146,TIME_EXIT,2025-03-24 12:30:00+05:30,2025-03-24 14:15:00+05:30,2025-03-24,2025,2025-03
ASHOKLEY,LONG,107.1,106.3,13884,-11107.19999999996,-11628.108636705561,EOD,2025-03-24 14:20:00+05:30,2025-03-24 15:15:00+05:30,2025-03-24,2025,2025-03
BHARATFORG,LONG,1206.35,1191.8737999999998,1310,-18963.82200000008,-19515.380477046307,SL,2025-03-25 09:55:00+05:30,2025-03-25 10:15:00+05:30,2025-03-25,2025,2025-03
BATAINDIA,LONG,1242.45,1230.5,1272,-15200.400000000058,-15753.063122282458,TIME_EXIT,2025-03-25 10:50:00+05:30,2025-03-25 12:35:00+05:30,2025-03-25,2025,2025-03
COFORGE,LONG,1606.0,1614.5,984,8364.0,7804.6247003280005,TIME_EXIT,2025-03-25 12:40:00+05:30,2025-03-25 14:25:00+05:30,2025-03-25,2025,2025-03
BANKBARODA,LONG,223.41,223.12,7075,-2051.7499999999436,-2608.257442643444,EOD,2025-03-25 14:30:00+05:30,2025-03-25 15:15:00+05:30,2025-03-25,2025,2025-03
BANKINDIA,SHORT,105.23,104.9421,13592,3913.136800000103,3410.1496238295,TSL,2025-04-07 11:50:00+05:30,2025-04-07 12:20:00+05:30,2025-04-07,2025,2025-04
ASHOKLEY,SHORT,96.9,97.38449999999999,14760,-7151.2199999997465,-7657.359223383466,SL,2025-04-07 12:35:00+05:30,2025-04-07 12:40:00+05:30,2025-04-07,2025,2025-04
AUBANK,SHORT,539.0,541.6949999999999,2653,-7149.834999999831,-7655.876197756541,SL,2025-04-07 14:15:00+05:30,2025-04-07 14:30:00+05:30,2025-04-07,2025,2025-04
BALKRISIND,LONG,2310.94,2328.6,593,10472.379999999914,9986.386745608193,TIME_EXIT,2025-04-08 11:10:00+05:30,2025-04-08 12:55:00+05:30,2025-04-08,2025,2025-04
ASHOKLEY,LONG,101.2,101.0,13545,-2709.0000000000387,-3191.3496025740387,TIME_EXIT,2025-04-08 13:00:00+05:30,2025-04-08 14:45:00+05:30,2025-04-08,2025,2025-04
BHARATFORG,LONG,970.1,970.2,1413,141.30000000003213,-341.8644809213679,EOD,2025-04-08 14:50:00+05:30,2025-04-08 15:15:00+05:30,2025-04-08,2025,2025-04
ESCORTS,LONG,3186.0,3187.05,440,462.00000000008004,-32.21354809192002,TIME_EXIT,2025-04-11 11:00:00+05:30,2025-04-11 12:45:00+05:30,2025-04-11,2025,2025-04
APOLLOTYRE,LONG,423.85,424.85,3310,3310.0,2814.582349478,TIME_EXIT,2025-04-11 12:50:00+05:30,2025-04-11 14:35:00+05:30,2025-04-11,2025,2025-04
APOLLOTYRE,LONG,424.2,427.5,3307,10913.100000000037,10415.546359350637,EOD,2025-04-11 14:40:00+05:30,2025-04-11 15:15:00+05:30,2025-04-11,2025,2025-04
IDFCFIRSTB,LONG,61.12,61.57,24035,10815.75000000007,10294.895496062169,TIME_EXIT,2025-04-15 10:45:00+05:30,2025-04-15 12:30:00+05:30,2025-04-15,2025,2025-04
APOLLOTYRE,LONG,434.95,436.6,3377,5572.050000000115,5052.764420197014,TIME_EXIT,2025-04-15 12:35:00+05:30,2025-04-15 14:20:00+05:30,2025-04-15,2025,2025-04
APOLLOTYRE,LONG,438.1,439.2,3353,3688.2999999998856,3169.5101939604856,EOD,2025-04-15 14:25:00+05:30,2025-04-15 15:15:00+05:30,2025-04-15,2025,2025-04
GODREJPROP,LONG,2006.5,2029.1,778,17582.79999999993,17027.56968372313,TIME_EXIT,2025-04-21 10:00:00+05:30,2025-04-21 11:45:00+05:30,2025-04-21,2025,2025-04
APOLLOTYRE,LONG,457.65,457.1,3412,-1876.5999999998448,-2426.417300701845,TIME_EXIT,2025-04-21 11:50:00+05:30,2025-04-21 13:35:00+05:30,2025-04-21,2025,2025-04
BANKBARODA,LONG,250.03,249.64,6245,-2435.5500000000925,-2985.1845991479922,EOD,2025-04-21 13:40:00+05:30,2025-04-21 15:15:00+05:30,2025-04-21,2025,2025-04
EXIDEIND,LONG,376.15,375.9,4306,-1076.5,-1647.0590517698,TIME_EXIT,2025-05-12 11:10:00+05:30,2025-05-12 12:55:00+05:30,2025-05-12,2025,2025-05
BHEL,LONG,231.31,232.27,7002,6721.920000000056,6149.153255541895,TIME_EXIT,2025-05-12 13:00:00+05:30,2025-05-12 14:45:00+05:30,2025-05-12,2025,2025-05
APOLLOTYRE,LONG,480.3,481.25,3372,3203.3999999999614,2631.661854068361,EOD,2025-05-12 14:50:00+05:30,2025-05-12 15:15:00+05:30,2025-05-12,2025,2025-05
MFSL,LONG,1508.1,1508.0,1097,-109.69999999990023,-692.7601497441002,TIME_EXIT,2025-06-09 09:25:00+05:30,2025-06-09 11:10:00+05:30,2025-06-09,2025,2025-06
AUBANK,LONG,775.35,767.55,2135,-16653.000000000146,-17231.672738679146,TIME_EXIT,2025-06-09 11:15:00+05:30,2025-06-09 13:00:00+05:30,2025-06-09,2025,2025-06
APOLLOTYRE,LONG,473.4,474.75,3496,4719.6000000000795,4134.938812077679,TIME_EXIT,2025-06-09 13:05:00+05:30,2025-06-09 14:50:00+05:30,2025-06-09,2025,2025-06
BHEL,LONG,258.3,257.95,6408,-2242.8000000001457,-2825.5318093801457,EOD,2025-06-09 14:55:00+05:30,2025-06-09 15:15:00+05:30,2025-06-09,2025,2025-06
EXIDEIND,SHORT,385.15,384.85,4082,1224.5999999998144,670.8317163598143,EOD,2025-06-13 12:30:00+05:30,2025-06-13 15:15:00+05:30,2025-06-13,2025,2025-06
EXIDEIND,LONG,388.4,387.15,4056,-5070.0,-5623.7842333608,TIME_EXIT,2025-06-24 10:55:00+05:30,2025-06-24 12:40:00+05:30,2025-06-24,2025,2025-06
COFORGE,LONG,1867.0,1861.5,843,-4636.5,-5189.890419363,TIME_EXIT,2025-06-24 12:45:00+05:30,2025-06-24 14:30:00+05:30,2025-06-24,2025,2025-06
FEDERALBNK,LONG,209.02,209.25,7538,1733.739999999923,1177.9229390871628,EOD,2025-06-24 14:35:00+05:30,2025-06-24 15:15:00+05:30,2025-06-24,2025,2025-06
MGL,LONG,1323.4,1321.3,1154,-2423.4000000001574,-2960.9723231389576,TIME_EXIT,2025-08-18 10:30:00+05:30,2025-08-18 12:15:00+05:30,2025-08-18,2025,2025-08
APOLLOTYRE,LONG,456.65,459.15,3345,8362.5,7821.738031674,TIME_EXIT,2025-08-18 12:20:00+05:30,2025-08-18 14:05:00+05:30,2025-08-18,2025,2025-08
BATAINDIA,LONG,1121.9,1122.0,1361,136.09999999987622,-402.0999936255239,EOD,2025-08-18 14:10:00+05:30,2025-08-18 15:15:00+05:30,2025-08-18,2025,2025-08
JINDALSTEL,LONG,1033.85,1027.45,1499,-9593.599999999795,-10137.063430045995,TIME_EXIT,2025-09-04 10:40:00+05:30,2025-09-04 12:25:00+05:30,2025-09-04,2025,2025-09
BATAINDIA,LONG,1241.0,1226.108,1248,-18585.216000000066,-19125.76280710125,SL,2025-09-04 12:30:00+05:30,2025-09-04 13:55:00+05:30,2025-09-04,2025,2025-09
IDFCFIRSTB,LONG,72.0,72.17,21524,3659.0800000000368,3111.8279431119568,EOD,2025-09-04 14:00:00+05:30,2025-09-04 15:15:00+05:30,2025-09-04,2025,2025-09
EXIDEIND,LONG,331.05,333.6,4286,10929.300000000048,10426.084550682648,TIME_EXIT,2026-01-22 11:15:00+05:30,2026-01-22 13:00:00+05:30,2026-01-22,2026,2026-01
BEL,LONG,415.05,416.0,3418,3247.0999999999613,2746.1677730685615,TIME_EXIT,2026-01-22 13:05:00+05:30,2026-01-22 14:50:00+05:30,2026-01-22,2026,2026-01
ASHOKLEY,LONG,189.25,190.33,7498,8097.840000000094,7595.394033230254,EOD,2026-01-22 14:55:00+05:30,2026-01-22 15:15:00+05:30,2026-01-22,2026,2026-01
APOLLOTYRE,LONG,497.55,502.5,3060,15146.999999999965,14606.055307421966,TIME_EXIT,2026-02-03 11:05:00+05:30,2026-02-03 12:50:00+05:30,2026-02-03,2026,2026-02
APOLLOTYRE,LONG,503.55,503.75,3024,604.7999999999656,67.93582380476562,TIME_EXIT,2026-02-03 12:55:00+05:30,2026-02-03 14:40:00+05:30,2026-02-03,2026,2026-02
ASHOKLEY,LONG,199.97,199.95,7615,-152.30000000007792,-688.960286120878,EOD,2026-02-03 14:45:00+05:30,2026-02-03 15:15:00+05:30,2026-02-03,2026,2026-02
FEDERALBNK,LONG,287.5,287.35,5540,-830.999999999874,-1392.130069193874,TIME_EXIT,2026-02-09 09:40:00+05:30,2026-02-09 11:25:00+05:30,2026-02-09,2026,2026-02
BATAINDIA,LONG,868.15,874.3,1834,11279.099999999959,10714.70210055416,TIME_EXIT,2026-02-09 11:30:00+05:30,2026-02-09 13:15:00+05:30,2026-02-09,2026,2026-02
ASHOKLEY,LONG,205.53,205.99,7749,3564.540000000062,3002.1863638435816,TIME_EXIT,2026-02-09 13:20:00+05:30,2026-02-09 15:05:00+05:30,2026-02-09,2026,2026-02
BHEL,SHORT,257.9,259.18949999999995,6414,-8270.852999999843,-8856.23606948182,SL,2026-03-11 11:55:00+05:30,2026-03-11 12:15:00+05:30,2026-03-11,2026,2026-03
LTF,SHORT,270.4,270.09374999999994,6118,1873.6375000002085,1291.1099025128835,TSL,2026-03-11 12:35:00+05:30,2026-03-11 13:30:00+05:30,2026-03-11,2026,2026-03
FEDERALBNK,SHORT,271.35,269.65,6096,10363.200000000277,9783.157882464277,EOD,2026-03-11 13:40:00+05:30,2026-03-11 15:15:00+05:30,2026-03-11,2026,2026-03
ESCORTS,LONG,3086.6,3049.5607999999997,539,-19964.12880000009,-20544.78097425498,SL,2026-03-17 10:05:00+05:30,2026-03-17 11:10:00+05:30,2026-03-17,2026,2026-03
BHARATFORG,LONG,1729.7,1735.4,962,5483.400000000043,4895.360460478843,TIME_EXIT,2026-03-17 11:15:00+05:30,2026-03-17 13:00:00+05:30,2026-03-17,2026,2026-03
AUBANK,LONG,892.85,901.4,1865,15945.749999999915,15354.295089067415,TIME_EXIT,2026-03-17 13:05:00+05:30,2026-03-17 14:50:00+05:30,2026-03-17,2026,2026-03
APOLLOTYRE,LONG,419.8,423.15,3967,13289.449999999864,12698.691474020965,EOD,2026-03-17 14:55:00+05:30,2026-03-17 15:15:00+05:30,2026-03-17,2026,2026-03
SRF,SHORT,2479.8,2492.199,696,-8629.703999999922,-9240.485332498625,SL,2026-03-19 11:20:00+05:30,2026-03-19 12:45:00+05:30,2026-03-19,2026,2026-03
BANKINDIA,SHORT,146.72,145.725,11774,11715.130000000054,11109.628942700874,TSL,2026-03-19 14:05:00+05:30,2026-03-19 15:00:00+05:30,2026-03-19,2026,2026-03
CASTROLIND,SHORT,179.24,177.18,9690,19961.400000000023,19354.962290785224,EOD,2026-03-23 12:40:00+05:30,2026-03-23 15:15:00+05:30,2026-03-23,2026,2026-03
CUMMINSIND,LONG,4621.4,4625.0,396,1425.600000000144,780.1785737857441,TIME_EXIT,2026-03-24 11:55:00+05:30,2026-03-24 13:40:00+05:30,2026-03-24,2026,2026-03
APOLLOTYRE,LONG,409.1,404.1908,4482,-22003.034399999993,-22642.98768283822,SL,2026-03-24 13:45:00+05:30,2026-03-24 15:15:00+05:30,2026-03-24,2026,2026-03
MFSL,LONG,1616.4,1613.0,1066,-3624.400000000097,-4230.666440530496,TIME_EXIT,2026-03-25 10:40:00+05:30,2026-03-25 12:25:00+05:30,2026-03-25,2026,2026-03
APOLLOTYRE,LONG,416.15,416.6,4143,1864.3500000001884,1256.1505506856884,TIME_EXIT,2026-03-25 12:30:00+05:30,2026-03-25 14:15:00+05:30,2026-03-25,2026,2026-03
COFORGE,LONG,1160.5,1161.7,1485,1782.0000000000675,1174.0944344580676,EOD,2026-03-25 14:20:00+05:30,2026-03-25 15:15:00+05:30,2026-03-25,2026,2026-03
GMRAIRPORT,SHORT,85.45,85.87724999999999,20074,-8576.61649999973,-9183.64047836566,SL,2026-03-30 11:15:00+05:30,2026-03-30 11:20:00+05:30,2026-03-30,2026,2026-03
